date,spx,spx_timestamp,spx_n_bars,vix,vix_timestamp,vix_n_bars,vix3m,vix3m_timestamp,vix3m_n_bars,vix6m,vix6m_timestamp,vix6m_n_bars
2015-02-11,2068.4,2015-02-11 16:00:00,391,17.18,2015-02-11 16:00:00,390,19.6,2015-02-11 16:00:00,390,20.7,2015-02-11 16:00:00,390
2015-02-12,2088.29,2015-02-12 16:00:00,391,15.3,2015-02-12 16:00:00,390,18.3,2015-02-12 16:00:00,390,19.67,2015-02-12 16:00:00,390
2015-02-13,2096.89,2015-02-13 16:00:00,391,14.8,2015-02-13 16:00:00,390,18.0,2015-02-13 16:00:00,390,19.42,2015-02-13 16:00:00,390
2015-02-17,2099.96,2015-02-17 16:00:00,391,15.8,2015-02-17 16:00:00,390,18.28,2015-02-17 16:00:00,390,19.59,2015-02-17 16:00:00,390
2015-02-18,2099.61,2015-02-18 16:00:00,391,15.46,2015-02-18 16:00:00,390,18.67,2015-02-18 16:00:00,390,19.6,2015-02-18 16:00:00,390
2015-02-19,2097.48,2015-02-19 16:00:00,391,15.29,2015-02-19 16:00:00,390,17.98,2015-02-19 16:00:00,390,19.55,2015-02-19 16:00:00,390
2015-02-20,2110.23,2015-02-20 16:00:00,391,14.33,2015-02-20 16:00:00,390,17.29,2015-02-20 16:00:00,390,19.02,2015-02-20 16:00:00,390
2015-02-23,2109.61,2015-02-23 16:00:00,391,14.53,2015-02-23 16:00:00,390,17.67,2015-02-23 16:00:00,390,18.97,2015-02-23 16:00:00,390
2015-02-24,2115.57,2015-02-24 16:00:00,391,13.66,2015-02-24 16:00:00,390,16.67,2015-02-24 16:00:00,390,18.35,2015-02-24 16:00:00,390
2015-02-25,2113.76,2015-02-25 16:00:00,391,13.82,2015-02-25 16:00:00,390,16.79,2015-02-25 16:00:00,390,18.35,2015-02-25 16:00:00,390
2015-02-26,2110.77,2015-02-26 16:00:00,391,14.0,2015-02-26 16:00:00,390,16.88,2015-02-26 16:00:00,390,18.39,2015-02-26 16:00:00,390
2015-02-27,2104.48,2015-02-27 16:00:00,391,13.5,2015-02-27 16:00:00,390,17.05,2015-02-27 16:00:00,390,18.44,2015-02-27 16:00:00,390
2015-03-02,2117.23,2015-03-02 16:00:00,391,12.92,2015-03-02 16:00:00,390,16.14,2015-03-02 16:00:00,390,17.75,2015-03-02 16:00:00,390
2015-03-03,2107.78,2015-03-03 16:00:00,391,13.78,2015-03-03 16:00:00,390,16.55,2015-03-03 16:00:00,390,18.12,2015-03-03 16:00:00,390
2015-03-04,2098.59,2015-03-04 16:00:00,391,14.28,2015-03-04 16:00:00,390,16.88,2015-03-04 16:00:00,390,18.38,2015-03-04 16:00:00,390
2015-03-05,2101.08,2015-03-05 16:00:00,391,14.09,2015-03-05 16:00:00,390,16.66,2015-03-05 16:00:00,390,18.12,2015-03-05 16:00:00,390
2015-03-06,2071.26,2015-03-06 16:00:00,391,15.49,2015-03-06 16:00:00,390,17.66,2015-03-06 16:00:00,390,18.8,2015-03-06 16:00:00,390
2015-03-09,2079.39,2015-03-09 16:00:00,391,15.06,2015-03-09 16:00:00,390,17.27,2015-03-09 16:00:00,390,18.55,2015-03-09 16:00:00,390
2015-03-10,2044.65,2015-03-10 16:00:00,391,16.59,2015-03-10 16:00:00,390,18.21,2015-03-10 16:00:00,390,19.36,2015-03-10 16:00:00,390
2015-03-11,2040.38,2015-03-11 16:00:00,391,17.03,2015-03-11 16:00:00,390,18.69,2015-03-11 16:00:00,390,19.69,2015-03-11 16:00:00,390
2015-03-12,2065.86,2015-03-12 16:00:00,391,15.37,2015-03-12 16:00:00,390,17.32,2015-03-12 16:00:00,390,18.67,2015-03-12 16:00:00,390
2015-03-13,2053.38,2015-03-13 16:00:00,391,15.93,2015-03-13 16:00:00,390,17.76,2015-03-13 16:00:00,390,18.98,2015-03-13 16:00:00,390
2015-03-16,2081.02,2015-03-16 16:00:00,391,15.39,2015-03-16 16:00:00,390,17.21,2015-03-16 16:00:00,390,18.48,2015-03-16 16:00:00,390
2015-03-17,2074.17,2015-03-17 16:00:00,391,15.98,2015-03-17 16:00:00,390,17.47,2015-03-17 16:00:00,390,18.82,2015-03-17 16:00:00,390
2015-03-18,2099.32,2015-03-18 16:00:00,391,13.99,2015-03-18 16:00:00,390,16.42,2015-03-18 16:00:00,390,17.95,2015-03-18 16:00:00,390
2015-03-19,2089.38,2015-03-19 16:00:00,391,14.14,2015-03-19 16:00:00,390,16.98,2015-03-19 16:00:00,390,18.39,2015-03-19 16:00:00,390
2015-03-20,2108.17,2015-03-20 16:00:00,391,13.1,2015-03-20 16:00:00,390,16.35,2015-03-20 16:00:00,390,18.11,2015-03-20 16:00:00,390
2015-03-23,2104.46,2015-03-23 16:00:00,391,13.3,2015-03-23 16:00:00,390,16.25,2015-03-23 16:00:00,390,18.13,2015-03-23 16:00:00,390
2015-03-24,2091.58,2015-03-24 16:00:00,391,13.66,2015-03-24 16:00:00,390,16.46,2015-03-24 16:00:00,390,18.23,2015-03-24 16:00:00,390
2015-03-25,2061.15,2015-03-25 16:00:00,391,15.5,2015-03-25 16:00:00,390,17.55,2015-03-25 16:00:00,390,19.1,2015-03-25 16:00:00,390
2015-03-26,2056.23,2015-03-26 16:00:00,391,15.71,2015-03-26 16:00:00,390,17.51,2015-03-26 16:00:00,390,19.01,2015-03-26 16:00:00,390
2015-03-27,2060.85,2015-03-27 16:00:00,391,15.0,2015-03-27 16:00:00,390,17.28,2015-03-27 16:00:00,390,18.82,2015-03-27 16:00:00,390
2015-03-30,2086.19,2015-03-30 16:00:00,391,14.27,2015-03-30 16:00:00,390,16.7,2015-03-30 16:00:00,390,18.37,2015-03-30 16:00:00,390
2015-03-31,2068.03,2015-03-31 16:00:00,391,15.44,2015-03-31 16:00:00,390,17.59,2015-03-31 16:00:00,390,19.13,2015-03-31 16:00:00,390
2015-04-01,2059.77,2015-04-01 16:00:00,391,15.23,2015-04-01 16:00:00,390,17.43,2015-04-01 16:00:00,390,19.16,2015-04-01 16:00:00,390
2015-04-02,2066.86,2015-04-02 16:00:00,391,14.51,2015-04-02 16:00:00,390,17.05,2015-04-02 16:00:00,390,18.87,2015-04-02 16:00:00,390
2015-04-06,2080.73,2015-04-06 16:00:00,391,14.72,2015-04-06 16:00:00,390,16.8,2015-04-06 16:00:00,390,18.63,2015-04-06 16:00:00,390
2015-04-07,2076.21,2015-04-07 16:00:00,391,14.81,2015-04-07 16:00:00,390,16.79,2015-04-07 16:00:00,390,18.63,2015-04-07 16:00:00,390
2015-04-08,2081.86,2015-04-08 16:00:00,391,14.02,2015-04-08 16:00:00,390,16.42,2015-04-08 16:00:00,390,18.32,2015-04-08 16:00:00,390
2015-04-09,2091.1,2015-04-09 16:00:00,391,13.17,2015-04-09 16:00:00,390,15.82,2015-04-09 16:00:00,390,17.97,2015-04-09 16:00:00,390
2015-04-10,2102.1,2015-04-10 16:00:00,391,12.59,2015-04-10 16:00:00,390,15.39,2015-04-10 16:00:00,390,17.59,2015-04-10 16:00:00,390
2015-04-13,2092.56,2015-04-13 16:00:00,391,14.06,2015-04-13 16:00:00,390,16.29,2015-04-13 16:00:00,390,18.13,2015-04-13 16:00:00,390
2015-04-14,2096.01,2015-04-14 16:00:00,391,13.85,2015-04-14 16:00:00,390,15.9,2015-04-14 16:00:00,390,17.95,2015-04-14 16:00:00,390
2015-04-15,2106.41,2015-04-15 16:00:00,391,12.89,2015-04-15 16:00:00,389,15.47,2015-04-15 16:00:00,390,17.68,2015-04-15 16:00:00,390
2015-04-16,2105.02,2015-04-16 16:00:00,391,12.77,2015-04-16 16:00:00,390,15.42,2015-04-16 16:00:00,390,17.66,2015-04-16 16:00:00,390
2015-04-17,2081.07,2015-04-17 16:00:00,391,14.01,2015-04-17 16:00:00,390,16.23,2015-04-17 16:00:00,390,18.17,2015-04-17 16:00:00,390
2015-04-20,2100.35,2015-04-20 16:00:00,391,13.21,2015-04-20 16:00:00,390,15.53,2015-04-20 16:00:00,390,17.68,2015-04-20 16:00:00,390
2015-04-21,2097.36,2015-04-21 16:00:00,391,13.24,2015-04-21 16:00:00,390,15.5,2015-04-21 16:00:00,390,17.71,2015-04-21 16:00:00,390
2015-04-22,2107.92,2015-04-22 16:00:00,391,12.61,2015-04-22 16:00:00,390,15.23,2015-04-22 16:00:00,390,17.43,2015-04-22 16:00:00,390
2015-04-23,2112.92,2015-04-23 16:00:00,391,12.61,2015-04-23 16:00:00,390,15.19,2015-04-23 16:00:00,390,17.42,2015-04-23 16:00:00,390
2015-04-24,2117.76,2015-04-24 16:00:00,391,12.31,2015-04-24 16:00:00,390,15.26,2015-04-24 16:00:00,390,17.44,2015-04-24 16:00:00,390
2015-04-27,2108.96,2015-04-27 16:00:00,391,13.19,2015-04-27 16:00:00,390,15.88,2015-04-27 16:00:00,390,17.77,2015-04-27 16:00:00,390
2015-04-28,2114.87,2015-04-28 16:00:00,391,12.5,2015-04-28 16:00:00,390,15.44,2015-04-28 16:00:00,390,17.48,2015-04-28 16:00:00,390
2015-04-29,2106.8,2015-04-29 16:00:00,391,13.19,2015-04-29 16:00:00,390,15.9,2015-04-29 16:00:00,390,17.79,2015-04-29 16:00:00,390
2015-04-30,2085.48,2015-04-30 16:00:00,391,14.62,2015-04-30 16:00:00,390,16.51,2015-04-30 16:00:00,390,18.3,2015-04-30 16:00:00,390
2015-05-01,2108.09,2015-05-01 16:00:00,391,12.75,2015-05-01 16:00:00,390,15.37,2015-05-01 16:00:00,390,17.51,2015-05-01 16:00:00,390
2015-05-04,2114.44,2015-05-04 16:00:00,391,12.96,2015-05-04 16:00:00,390,15.46,2015-05-04 16:00:00,390,17.61,2015-05-04 16:00:00,390
2015-05-05,2089.46,2015-05-05 16:00:00,391,14.3,2015-05-05 16:00:00,390,16.32,2015-05-05 16:00:00,390,18.14,2015-05-05 16:00:00,390
2015-05-06,2080.23,2015-05-06 16:00:00,391,15.04,2015-05-06 16:00:00,390,16.67,2015-05-06 16:00:00,390,18.46,2015-05-06 16:00:00,390
2015-05-07,2088.04,2015-05-07 16:00:00,391,15.24,2015-05-07 16:00:00,390,16.8,2015-05-07 16:00:00,390,18.42,2015-05-07 16:00:00,390
2015-05-08,2116.0,2015-05-08 16:00:00,391,12.9,2015-05-08 16:00:00,390,15.54,2015-05-08 16:00:00,390,17.54,2015-05-08 16:00:00,390
2015-05-11,2105.32,2015-05-11 16:00:00,391,13.61,2015-05-11 16:00:00,390,16.0,2015-05-11 16:00:00,390,17.91,2015-05-11 16:00:00,390
2015-05-12,2099.08,2015-05-12 16:00:00,391,13.97,2015-05-12 16:00:00,390,16.48,2015-05-12 16:00:00,390,18.05,2015-05-12 16:00:00,390
2015-05-13,2098.46,2015-05-13 16:00:00,391,13.76,2015-05-13 16:00:00,390,16.38,2015-05-13 16:00:00,390,17.89,2015-05-13 16:00:00,390
2015-05-14,2120.86,2015-05-14 16:00:00,391,12.77,2015-05-14 16:00:00,390,15.92,2015-05-14 16:00:00,390,17.59,2015-05-14 16:00:00,390
2015-05-15,2122.71,2015-05-15 16:00:00,391,12.36,2015-05-15 16:00:00,390,15.65,2015-05-15 16:00:00,390,17.42,2015-05-15 16:00:00,390
2015-05-18,2129.06,2015-05-18 16:00:00,391,12.74,2015-05-18 16:00:00,390,15.24,2015-05-18 16:00:00,390,17.22,2015-05-18 16:00:00,390
2015-05-19,2127.86,2015-05-19 16:00:00,391,12.85,2015-05-19 16:00:00,390,15.38,2015-05-19 16:00:00,390,17.05,2015-05-19 16:00:00,390
2015-05-20,2125.79,2015-05-20 16:00:00,391,12.88,2015-05-20 16:00:00,390,15.14,2015-05-20 16:00:00,390,16.98,2015-05-20 16:00:00,390
2015-05-21,2130.98,2015-05-21 16:00:00,391,12.22,2015-05-21 16:00:00,390,14.59,2015-05-21 16:00:00,390,16.64,2015-05-21 16:00:00,390
2015-05-22,2126.21,2015-05-22 16:00:00,391,12.21,2015-05-22 16:00:00,390,14.47,2015-05-22 16:00:00,390,16.73,2015-05-22 16:00:00,390
2015-05-26,2104.3,2015-05-26 16:00:00,391,14.25,2015-05-26 16:00:00,390,15.57,2015-05-26 16:00:00,390,17.42,2015-05-26 16:00:00,390
2015-05-27,2123.48,2015-05-27 16:00:00,391,13.27,2015-05-27 16:00:00,390,14.98,2015-05-27 16:00:00,390,16.92,2015-05-27 16:00:00,390
2015-05-28,2120.88,2015-05-28 16:00:00,391,13.5,2015-05-28 16:00:00,390,15.07,2015-05-28 16:00:00,390,17.07,2015-05-28 16:00:00,390
2015-05-29,2107.44,2015-05-29 16:00:00,391,14.15,2015-05-29 16:00:00,390,15.5,2015-05-29 16:00:00,390,17.43,2015-05-29 16:00:00,390
2015-06-01,2111.76,2015-06-01 16:00:00,391,14.07,2015-06-01 16:00:00,390,15.41,2015-06-01 16:00:00,390,17.32,2015-06-01 16:00:00,390
2015-06-02,2109.57,2015-06-02 16:00:00,391,14.29,2015-06-02 16:00:00,390,15.68,2015-06-02 16:00:00,390,17.46,2015-06-02 16:00:00,390
2015-06-03,2114.23,2015-06-03 16:00:00,391,13.7,2015-06-03 16:00:00,390,15.34,2015-06-03 16:00:00,390,17.32,2015-06-03 16:00:00,390
2015-06-04,2096.16,2015-06-04 16:00:00,391,14.92,2015-06-04 16:00:00,390,16.32,2015-06-04 16:00:00,390,17.89,2015-06-04 16:00:00,390
2015-06-05,2092.77,2015-06-05 16:00:00,391,14.31,2015-06-05 16:00:00,390,15.96,2015-06-05 16:00:00,390,17.78,2015-06-05 16:00:00,390
2015-06-08,2079.33,2015-06-08 16:00:00,391,15.19,2015-06-08 16:00:00,390,16.54,2015-06-08 16:00:00,390,18.16,2015-06-08 16:00:00,390
2015-06-09,2080.04,2015-06-09 16:00:00,391,14.79,2015-06-09 16:00:00,390,16.34,2015-06-09 16:00:00,390,18.05,2015-06-09 16:00:00,390
2015-06-10,2104.88,2015-06-10 16:00:00,391,13.5,2015-06-10 16:00:00,390,15.45,2015-06-10 16:00:00,390,17.11,2015-06-10 16:00:00,390
2015-06-11,2109.14,2015-06-11 16:00:00,391,12.69,2015-06-11 16:00:00,390,15.01,2015-06-11 16:00:00,390,16.76,2015-06-11 16:00:00,390
2015-06-12,2094.13,2015-06-12 16:00:00,391,13.88,2015-06-12 16:00:00,390,15.63,2015-06-12 16:00:00,390,17.17,2015-06-12 16:00:00,390
2015-06-15,2084.56,2015-06-15 16:00:00,391,15.39,2015-06-15 16:00:00,390,16.52,2015-06-15 16:00:00,390,17.98,2015-06-15 16:00:00,390
2015-06-16,2096.31,2015-06-16 16:00:00,391,14.86,2015-06-16 16:00:00,390,16.22,2015-06-16 16:00:00,390,17.8,2015-06-16 16:00:00,390
2015-06-17,2100.37,2015-06-17 16:00:00,391,14.39,2015-06-17 16:00:00,390,16.11,2015-06-17 16:00:00,390,17.63,2015-06-17 16:00:00,390
2015-06-18,2121.03,2015-06-18 16:00:00,391,13.22,2015-06-18 16:00:00,390,15.45,2015-06-18 16:00:00,390,17.2,2015-06-18 16:00:00,390
2015-06-19,2109.46,2015-06-19 16:00:00,387,13.98,2015-06-19 16:00:00,390,15.89,2015-06-19 16:00:00,390,17.57,2015-06-19 16:00:00,390
2015-06-22,2122.94,2015-06-22 16:00:00,391,12.7,2015-06-22 16:00:00,390,14.93,2015-06-22 16:00:00,390,16.84,2015-06-22 16:00:00,390
2015-06-23,2124.31,2015-06-23 16:00:00,391,12.16,2015-06-23 16:00:00,390,14.54,2015-06-23 16:00:00,390,16.51,2015-06-23 16:00:00,390
2015-06-24,2108.79,2015-06-24 16:00:00,372,13.23,2015-06-24 16:00:00,390,15.12,2015-06-24 16:00:00,390,16.88,2015-06-24 16:00:00,390
2015-06-25,2102.42,2015-06-25 16:00:00,391,14.12,2015-06-25 16:00:00,390,15.49,2015-06-25 16:00:00,390,16.98,2015-06-25 16:00:00,390
2015-06-26,2101.73,2015-06-26 16:00:00,391,14.19,2015-06-26 16:00:00,390,15.59,2015-06-26 16:00:00,390,16.96,2015-06-26 16:00:00,390
2015-06-29,2057.69,2015-06-29 16:00:00,391,19.2,2015-06-29 16:00:00,390,18.85,2015-06-29 16:00:00,390,19.14,2015-06-29 16:00:00,390
2015-06-30,2062.9,2015-06-30 16:00:00,391,18.55,2015-06-30 16:00:00,390,18.39,2015-06-30 16:00:00,390,19.02,2015-06-30 16:00:00,390
2015-07-01,2077.67,2015-07-01 16:00:00,391,16.11,2015-07-01 16:00:00,390,16.89,2015-07-01 16:00:00,390,17.92,2015-07-01 16:00:00,390
2015-07-02,2076.46,2015-07-02 16:00:00,391,17.01,2015-07-02 16:00:00,390,17.89,2015-07-02 16:00:00,390,18.45,2015-07-02 16:00:00,390
2015-07-06,2068.78,2015-07-06 16:00:00,391,17.37,2015-07-06 16:00:00,390,18.19,2015-07-06 16:00:00,390,18.64,2015-07-06 16:00:00,390
2015-07-07,2081.54,2015-07-07 16:00:00,391,16.1,2015-07-07 16:00:00,390,16.98,2015-07-07 16:00:00,390,17.8,2015-07-07 16:00:00,390
2015-07-08,2046.87,2015-07-08 16:00:00,391,19.73,2015-07-08 16:00:00,390,19.3,2015-07-08 16:00:00,390,19.43,2015-07-08 16:00:00,390
2015-07-09,2051.31,2015-07-09 16:00:00,391,19.62,2015-07-09 16:00:00,390,19.52,2015-07-09 16:00:00,390,19.57,2015-07-09 16:00:00,390
2015-07-10,2076.54,2015-07-10 16:00:00,391,16.73,2015-07-10 16:00:00,390,17.72,2015-07-10 16:00:00,390,18.55,2015-07-10 16:00:00,390
2015-07-13,2099.53,2015-07-13 16:00:00,391,13.94,2015-07-13 16:00:00,390,15.75,2015-07-13 16:00:00,390,17.02,2015-07-13 16:00:00,390
2015-07-14,2108.87,2015-07-14 16:00:00,391,13.33,2015-07-14 16:00:00,390,15.47,2015-07-14 16:00:00,390,16.82,2015-07-14 16:00:00,390
2015-07-15,2107.59,2015-07-15 16:00:00,391,13.7,2015-07-15 16:00:00,390,15.89,2015-07-15 16:00:00,390,16.95,2015-07-15 16:00:00,390
2015-07-16,2124.23,2015-07-16 16:00:00,391,12.12,2015-07-16 16:00:00,390,14.73,2015-07-16 16:00:00,390,16.36,2015-07-16 16:00:00,390
2015-07-17,2126.56,2015-07-17 16:00:00,391,12.05,2015-07-17 16:00:00,390,14.62,2015-07-17 16:00:00,390,16.12,2015-07-17 16:00:00,390
2015-07-20,2128.14,2015-07-20 16:00:00,391,12.37,2015-07-20 16:00:00,390,14.92,2015-07-20 16:00:00,390,16.32,2015-07-20 16:00:00,390
2015-07-21,2119.21,2015-07-21 16:00:00,391,12.34,2015-07-21 16:00:00,390,14.88,2015-07-21 16:00:00,390,16.45,2015-07-21 16:00:00,390
2015-07-22,2114.07,2015-07-22 16:00:00,391,12.18,2015-07-22 16:00:00,390,14.86,2015-07-22 16:00:00,390,16.39,2015-07-22 16:00:00,390
2015-07-23,2102.19,2015-07-23 16:00:00,391,12.84,2015-07-23 16:00:00,390,15.07,2015-07-23 16:00:00,390,16.69,2015-07-23 16:00:00,390
2015-07-24,2079.82,2015-07-24 16:00:00,391,13.92,2015-07-24 16:00:00,390,15.79,2015-07-24 16:00:00,390,17.18,2015-07-24 16:00:00,390
2015-07-27,2067.8,2015-07-27 16:00:00,391,15.86,2015-07-27 16:00:00,390,16.93,2015-07-27 16:00:00,390,17.82,2015-07-27 16:00:00,390
2015-07-28,2093.26,2015-07-28 16:00:00,391,13.44,2015-07-28 16:00:00,390,15.5,2015-07-28 16:00:00,390,16.78,2015-07-28 16:00:00,390
2015-07-29,2108.48,2015-07-29 16:00:00,391,12.47,2015-07-29 16:00:00,390,14.98,2015-07-29 16:00:00,390,16.53,2015-07-29 16:00:00,390
2015-07-30,2108.75,2015-07-30 16:00:00,391,12.22,2015-07-30 16:00:00,390,14.82,2015-07-30 16:00:00,390,16.42,2015-07-30 16:00:00,390
2015-07-31,2104.36,2015-07-31 16:00:00,391,12.18,2015-07-31 16:00:00,390,14.91,2015-07-31 16:00:00,390,16.42,2015-07-31 16:00:00,390
2015-08-03,2097.96,2015-08-03 16:00:00,391,12.59,2015-08-03 16:00:00,390,14.86,2015-08-03 16:00:00,390,16.39,2015-08-03 16:00:00,390
2015-08-04,2093.36,2015-08-04 16:00:00,391,12.84,2015-08-04 16:00:00,390,14.98,2015-08-04 16:00:00,390,16.5,2015-08-04 16:00:00,390
2015-08-05,2099.88,2015-08-05 16:00:00,391,12.4,2015-08-05 16:00:00,390,14.78,2015-08-05 16:00:00,390,16.38,2015-08-05 16:00:00,390
2015-08-06,2083.76,2015-08-06 16:00:00,391,13.98,2015-08-06 16:00:00,390,15.69,2015-08-06 16:00:00,390,16.94,2015-08-06 16:00:00,390
2015-08-07,2077.73,2015-08-07 16:00:00,391,13.29,2015-08-07 16:00:00,390,15.45,2015-08-07 16:00:00,390,16.84,2015-08-07 16:00:00,390
2015-08-10,2104.12,2015-08-10 16:00:00,391,12.22,2015-08-10 16:00:00,390,15.03,2015-08-10 16:00:00,390,16.46,2015-08-10 16:00:00,390
2015-08-11,2084.33,2015-08-11 16:00:00,391,13.79,2015-08-11 16:00:00,390,15.94,2015-08-11 16:00:00,390,17.14,2015-08-11 16:00:00,390
2015-08-12,2086.17,2015-08-12 16:00:00,391,13.82,2015-08-12 16:00:00,390,15.95,2015-08-12 16:00:00,390,17.36,2015-08-12 16:00:00,390
2015-08-13,2083.46,2015-08-13 16:00:00,391,13.53,2015-08-13 16:00:00,390,15.76,2015-08-13 16:00:00,390,17.1,2015-08-13 16:00:00,390
2015-08-14,2091.65,2015-08-14 16:00:00,391,12.95,2015-08-14 16:00:00,390,15.56,2015-08-14 16:00:00,390,16.97,2015-08-14 16:00:00,390
2015-08-17,2102.48,2015-08-17 16:00:00,391,13.05,2015-08-17 16:00:00,390,15.24,2015-08-17 16:00:00,390,16.7,2015-08-17 16:00:00,390
2015-08-18,2096.9,2015-08-18 16:00:00,391,13.85,2015-08-18 15:59:00,389,15.66,2015-08-18 16:00:00,390,17.04,2015-08-18 16:00:00,390
2015-08-19,2079.78,2015-08-19 16:00:00,391,15.09,2015-08-19 16:00:00,390,16.38,2015-08-19 16:00:00,390,17.45,2015-08-19 16:00:00,390
2015-08-20,2035.97,2015-08-20 16:00:00,391,18.89,2015-08-20 16:00:00,390,18.55,2015-08-20 16:00:00,390,18.93,2015-08-20 16:00:00,390
2015-08-21,1971.27,2015-08-21 16:00:00,391,27.68,2015-08-21 16:00:00,390,23.4,2015-08-21 16:00:00,390,22.1,2015-08-21 16:00:00,390
2015-08-24,1893.43,2015-08-24 16:00:00,391,39.65,2015-08-24 16:00:00,387,30.42,2015-08-24 16:00:00,390,26.46,2015-08-24 16:00:00,390
2015-08-25,1867.8,2015-08-25 16:00:00,391,37.42,2015-08-25 16:00:00,390,29.24,2015-08-25 16:00:00,390,26.77,2015-08-25 16:00:00,390
2015-08-26,1940.51,2015-08-26 16:00:00,391,29.88,2015-08-26 16:00:00,390,24.77,2015-08-26 16:00:00,390,24.19,2015-08-26 16:00:00,390
2015-08-27,1987.73,2015-08-27 16:00:00,391,26.18,2015-08-27 16:00:00,390,24.77,2015-08-27 16:00:00,390,23.28,2015-08-27 16:00:00,390
2015-08-28,1988.59,2015-08-28 16:00:00,391,27.07,2015-08-28 16:00:00,390,25.95,2015-08-28 16:00:00,390,24.5,2015-08-28 16:00:00,390
2015-08-31,1972.19,2015-08-31 16:00:00,391,28.41,2015-08-31 16:00:00,390,26.42,2015-08-31 16:00:00,390,25.27,2015-08-31 16:00:00,390
2015-09-01,1914.02,2015-09-01 16:00:00,391,32.31,2015-09-01 16:00:00,390,30.1,2015-09-01 16:00:00,390,27.84,2015-09-01 16:00:00,390
2015-09-02,1948.9,2015-09-02 16:00:00,391,26.17,2015-09-02 16:00:00,390,26.21,2015-09-02 16:00:00,390,25.39,2015-09-02 16:00:00,390
2015-09-03,1950.96,2015-09-03 16:00:00,391,25.52,2015-09-03 16:00:00,390,26.24,2015-09-03 16:00:00,390,25.52,2015-09-03 16:00:00,390
2015-09-04,1921.24,2015-09-04 16:00:00,391,27.87,2015-09-04 16:00:00,390,26.77,2015-09-04 16:00:00,390,26.66,2015-09-04 16:00:00,390
2015-09-08,1969.32,2015-09-08 16:00:00,391,24.77,2015-09-08 16:00:00,390,25.61,2015-09-08 16:00:00,390,24.96,2015-09-08 16:00:00,390
2015-09-09,1942.15,2015-09-09 16:00:00,391,26.49,2015-09-09 16:00:00,390,25.64,2015-09-09 16:00:00,390,26.16,2015-09-09 16:00:00,390
2015-09-10,1952.25,2015-09-10 16:00:00,391,24.98,2015-09-10 16:00:00,390,25.74,2015-09-10 16:00:00,390,25.0,2015-09-10 16:00:00,390
2015-09-11,1960.81,2015-09-11 16:00:00,391,23.48,2015-09-11 16:00:00,390,24.59,2015-09-11 16:00:00,390,24.9,2015-09-11 16:00:00,390
2015-09-14,1953.01,2015-09-14 16:00:00,391,24.25,2015-09-14 16:00:00,390,24.96,2015-09-14 16:00:00,390,24.3,2015-09-14 16:00:00,390
2015-09-15,1978.1,2015-09-15 16:00:00,391,22.55,2015-09-15 16:00:00,390,23.14,2015-09-15 16:00:00,390,22.78,2015-09-15 16:00:00,390
2015-09-16,1995.18,2015-09-16 16:00:00,391,21.78,2015-09-16 16:00:00,390,22.28,2015-09-16 16:00:00,390,21.82,2015-09-16 16:00:00,390
2015-09-17,1990.19,2015-09-17 16:00:00,391,21.42,2015-09-17 16:00:00,390,20.91,2015-09-17 16:00:00,390,21.49,2015-09-17 16:00:00,390
2015-09-18,1958.13,2015-09-18 16:00:00,391,23.22,2015-09-18 16:00:00,390,23.6,2015-09-18 16:00:00,390,23.26,2015-09-18 16:00:00,390
2015-09-21,1967.08,2015-09-21 16:00:00,391,20.43,2015-09-21 16:00:00,390,20.73,2015-09-21 16:00:00,390,21.95,2015-09-21 16:00:00,390
2015-09-22,1942.63,2015-09-22 16:00:00,391,22.81,2015-09-22 16:00:00,390,23.26,2015-09-22 16:00:00,390,23.11,2015-09-22 16:00:00,390
2015-09-23,1938.75,2015-09-23 16:00:00,391,22.02,2015-09-23 16:00:00,390,22.86,2015-09-23 16:00:00,390,22.76,2015-09-23 16:00:00,390
2015-09-24,1932.39,2015-09-24 16:00:00,391,23.14,2015-09-24 16:00:00,390,23.32,2015-09-24 16:00:00,390,23.08,2015-09-24 16:00:00,390
2015-09-25,1931.49,2015-09-25 16:00:00,391,23.24,2015-09-25 16:00:00,390,24.42,2015-09-25 16:00:00,390,23.54,2015-09-25 16:00:00,390
2015-09-28,1881.85,2015-09-28 16:00:00,391,27.52,2015-09-28 16:00:00,390,26.41,2015-09-28 16:00:00,390,25.38,2015-09-28 16:00:00,390
2015-09-29,1883.96,2015-09-29 16:00:00,391,26.69,2015-09-29 16:00:00,390,26.08,2015-09-29 16:00:00,390,25.01,2015-09-29 16:00:00,390
2015-09-30,1919.59,2015-09-30 16:00:00,391,24.34,2015-09-30 16:00:00,390,24.62,2015-09-30 16:00:00,390,24.0,2015-09-30 16:00:00,390
2015-10-01,1923.77,2015-10-01 16:00:00,391,22.75,2015-10-01 16:00:00,390,24.02,2015-10-01 16:00:00,390,23.68,2015-10-01 16:00:00,390
2015-10-02,1951.3,2015-10-02 16:00:00,391,20.96,2015-10-02 16:00:00,390,22.64,2015-10-02 16:00:00,390,23.14,2015-10-02 16:00:00,390
2015-10-05,1986.94,2015-10-05 16:00:00,391,19.27,2015-10-05 16:00:00,390,21.22,2015-10-05 16:00:00,390,21.73,2015-10-05 16:00:00,390
2015-10-06,1979.94,2015-10-06 16:00:00,391,19.39,2015-10-06 16:00:00,390,21.53,2015-10-06 16:00:00,390,21.95,2015-10-06 16:00:00,390
